time_s,ego_x_m,ego_y_m,ego_heading_rad,ego_speed_mps,ego_accel_mps2,dust_level,occlusion_rate
121.5,40.27445269895043,-41.3540287137281,-2.4863716326309913,0.9659744696088592,-0.0012782881398453,0.15,0.1
122.0,39.8899447409652,-41.64606203550497,-2.497708644822813,0.9653400384488452,-0.0012593482634117,0.15,0.1
122.5,39.50240250200345,-41.9335283972712,-2.5090536214487797,0.9647151213454476,-0.0012402330544301,0.15,0.1
123.0,39.11187397265601,-42.21639627510076,-2.5204064568714646,0.9640998053944152,-0.0012209448146318,0.15,0.1
123.5,38.71840747099415,-42.49463464934319,-2.531767043692065,0.9634941765308156,-0.0012014858852549,0.15,0.1
124.0,38.32205163727086,-42.76821300802533,-2.5431352727645415,0.9628983195091604,-0.0011818586469554,0.15,0.1
124.5,37.92285542858702,-43.037101350197176,-2.5545110332104786,0.9623123178838602,-0.0011620655192312,0.15,0.1
125.0,37.52086811352255,-43.30127018922192,-2.565894212434625,0.961736253989929,-0.0011421089604642,0.15,0.1
125.5,37.11613926673365,-43.56069055600948,-2.5772846961413407,0.961170208923396,-0.0011219914673549,0.15,0.1
126.0,36.70871876351648,-43.81533400219318,-2.588682368351876,0.960614262522574,-0.0011017155742162,0.15,0.1
126.5,36.29865677433752,-44.0651726032496,-2.6000871114222877,0.9600684933491797,-0.0010812838532781,0.15,0.1
127.0,35.886003759331984,-44.31017896156073,-2.6114988060622717,0.959532978669296,-0.0010606989140263,0.15,0.1
127.5,35.47081046277033,-44.55032620941839,-2.622917331354769,0.9590077944351532,-0.0010399634023945,0.15,0.1
128.0,35.05312790749347,-44.78558801197063,-2.634342564776312,0.9584930152669014,-0.0010190800008281,0.15,0.1
128.5,34.63300738931755,-45.01593857010967,-2.645774382218158,0.9579887144343252,-0.0009980514276786,0.15,0.1
129.0,34.210500471408906,-45.24135262330096,-2.657212658008235,0.9574949638392228,-0.0009768804365706,0.15,0.1
129.5,33.785658978629414,-45.461805452353424,-2.668657264933885,0.9570118339977544,-0.0009555698161355,0.15,0.1
130.0,33.35853499185346,-45.67727288213003,-2.6801080742652705,0.9565393940230872,-0.0009341223892394,0.15,0.1
130.5,32.929180842256585,-45.88773128419904,-2.6915649557796497,0.9560777116085152,-0.0009125410127979,0.15,0.1
131.0,32.497649105576755,-46.09315757942503,-2.7030277777864073,0.9556268530102894,-0.0008908285770655,0.15,0.1
131.5,32.06399259634907,-46.29352924049974,-2.714496407152745,0.9551868830314496,-0.0008689880046691,0.15,0.1
132.0,31.628264362113708,-46.48882429441256,-2.7259707093301766,0.9547578650056202,-0.000847022250738,0.15,0.1
132.5,31.190517677598905,-46.67902132486009,-2.7374505483818132,0.9543398607807114,-0.0008249343019838,0.15,0.1
133.0,30.75080603887875,-46.864099474594575,-2.7489357870102746,0.9539329307036364,-0.0008027271758387,0.15,0.1
133.5,30.30918315750664,-47.04403844771128,-2.7604262865863323,0.9535371336048728,-0.0007804039201704,0.15,0.1
134.0,29.86570295462533,-47.218818511874055,-2.771921907178313,0.953152526783466,-0.0007579676123888,0.15,0.1
134.5,29.42041955505377,-47.388420500479285,-2.7834225075821606,0.9527791659924838,-0.0007354213589956,0.15,0.1
135.0,28.97338728135172,-47.55282581475768,-2.7949279453521765,0.9524171054244704,-0.0007127682947886,0.15,0.1
135.5,28.52466064786278,-47.71201642581385,-2.8064380768324546,0.9520663976976952,-0.0006900115819991,0.15,0.1
136.0,28.074294354736104,-47.86597487660337,-2.817952757188905,0.9517270938424712,-0.0006671544098989,0.15,0.1
136.5,27.622343281928067,-48.01468428384717,-2.8294718404420203,0.9513992432877962,-0.0006441999937593,0.15,0.1
137.0,27.168862483183997,-48.158128339882914,-2.8409951795002115,0.951082893848712,-0.0006211515742365,0.15,0.1
137.5,26.713907180000824,-48.29629131445343,-2.8525226261937138,0.9507780917135596,-0.0005980124167571,0.15,0.1
138.0,26.257532755571624,-48.42915805643157,-2.864054031309213,0.9504848814319548,-0.00057478581036,0.15,0.1
138.5,25.79979474871203,-48.55671399548181,-2.8755892446249076,0.9502033059031996,-0.0005514750672682,0.15,0.1
139.0,25.34074884776985,-48.67894514365802,-2.887128114946229,0.9499334063646864,-0.0005280835220029,0.15,0.1
139.5,24.88045088451829,-48.79583809693738,-2.8986704901421283,0.9496752223811966,-0.0005046145302406,0.15,0.1
140.0,24.41895682803323,-48.90738003669029,-2.9102162171817962,0.9494287918344458,-0.0004810714684478,0.15,0.1
140.5,23.95632277855565,-49.01355873108609,-2.9217651421718958,0.9491941509127488,-0.0004574577328341,0.15,0.1
141.0,23.492604961339676,-49.11436253643443,-2.933317110394407,0.9489713341016116,-0.0004337767383215,0.15,0.1
141.5,23.027859720486685,-49.2097803984621,-2.9448719663449037,0.9487603741744272,-0.0004100319180092,0.15,0.1
142.0,22.562143512766717,-49.299801853525246,-2.9564295537711143,0.9485613021836024,-0.000386226721992,0.15,0.1
142.5,22.09551290142724,-49.38441702975688,-2.9679897157120925,0.9483741474524352,-0.0003623646166039,0.15,0.1
143.0,21.62802454999036,-49.46361664814941,-2.979552294537794,0.9481989375669984,-0.0003384490836304,0.15,0.1
143.5,21.159735216039092,-49.537392023572174,-2.9911171319889127,0.9480356983688046,-0.0003144836190891,0.15,0.1
144.0,20.69070174499319,-49.60573506572389,-3.0026840692172296,0.9478844539479092,-0.000290471732647,0.15,0.1
144.5,20.220981063875385,-49.66863828001981,-3.014252946826135,0.9477452266361576,-0.0002664169465381,0.15,0.1
145.0,19.75063017506883,-49.72609476841366,-3.0258236049116354,0.9476180370013711,-0.0002423227944966,0.15,0.1
145.5,19.27970615006595,-49.77809823015399,-3.0373958831035717,0.9475029038416608,-0.0002181928210854,0.15,0.1
146.0,18.80826612321011,-49.82464296247521,-3.0489696206071177,0.9473998441802856,-0.0001940305804633,0.15,0.1
146.5,18.336367285430025,-49.8657238612229,-3.0605446562445473,0.9473088732611976,-0.000169839635741,0.15,0.1
147.0,17.86406687796816,-49.901336421413575,-3.0721208284971593,0.9472300045445446,-0.000145623557868,0.15,0.1
147.5,17.391422186103785,-49.93147673772869,-3.0836979755474974,0.9471632497033295,-0.0001213859243087,0.15,0.1
148.0,16.918490532870678,-49.95614150494293,-3.095275935321744,0.947108618620236,-9.713031875113742e-05,0.15,0.1
148.5,16.445329272771186,-49.97532801828658,-3.1068545455321326,0.9470661193845784,-7.286032979392232e-05,0.15,0.1
149.0,15.97199578548672,-49.98903417374228,-3.118433643719606,0.947035758290442,-4.8579549755789486e-05,0.15,0.1
149.5,15.49854746958524,-49.99725846827561,-3.130013067296608,0.9470175398348226,-2.4291574064583266e-05,0.15,0.1
150.0,15.02504173622705,-50.0,-3.1415926535897922,0.9470114667163774,-1.7763568394002505e-15,0.15,0.1
150.5,14.551536002868865,-49.99725846827561,-3.153172239882977,0.9470175398348208,2.4291574064583266e-05,0.15,0.1
151.0,14.078087686967384,-49.98903417374228,-3.1647516634599793,0.947035758290442,4.85795497344732e-05,0.15,0.1
151.5,13.604754199682915,-49.97532801828658,-3.1763307616474536,0.9470661193845552,7.286032981701496e-05,0.15,0.1
152.0,13.131592939583449,-49.95614150494293,-3.1879093718578404,0.947108618620259,9.713031881997124e-05,0.15,0.1
152.5,12.658661286350297,-49.93147673772869,-3.1994873316320778,0.9471632497033752,0.0001213859242391,0.15,0.1
153.0,12.18601659448592,-49.90133642141358,-3.2110644786824296,0.947230004544498,0.0001456235577999,0.15,0.1
153.5,11.713716187024104,-49.8657238612229,-3.2226406509350474,0.9473088732611752,0.0001698396358088,0.15,0.1
154.0,11.241817349243991,-49.82464296247521,-3.2342156865724503,0.947399844180307,0.0001940305804849,0.15,0.1
154.5,10.770377322388152,-49.778098230154,-3.2457894240760066,0.94750290384166,0.0002181928210677,0.15,0.1
155.0,10.299453297385272,-49.72609476841367,-3.257361702267957,0.9476180370013748,0.0002423227944771,0.15,0.1
155.5,9.829102408578716,-49.66863828001982,-3.2689323603534604,0.9477452266361373,0.0002664169465373,0.15,0.1
156.0,9.359381727460931,-49.60573506572389,-3.2805012379623624,0.947884453947912,0.0002904717326891,0.15,0.1
156.5,8.890348256415004,-49.537392023572174,-3.2920681751906624,0.9480356983688264,0.0003144836190854,0.15,0.1
157.0,8.422058922463744,-49.46361664814942,-3.3036330126417917,0.9481989375669976,0.0003384490836292,0.15,0.1
157.5,7.954570571026859,-49.38441702975688,-3.3151955914674964,0.9483741474524556,0.0003623646166057,0.15,0.1
158.0,7.487939959687369,-49.299801853525246,-3.326755753408471,0.9485613021836032,0.0003862267219523,0.15,0.1
158.5,7.022223751967415,-49.2097803984621,-3.3383133408346857,0.948760374174408,0.0004100319180051,0.15,0.1
159.0,6.557478511114429,-49.11436253643443,-3.349868196785171,0.9489713341016084,0.0004337767383166,0.15,0.1
159.5,6.093760693898453,-49.0135587310861,-3.361420165007694,0.9491941509127246,0.0004574577328406,0.15,0.1
160.0,5.631126644420894,-48.90738003669029,-3.3729690899977958,0.9494287918344492,0.0004810714684961,0.15,0.1
160.5,5.16963258793581,-48.79583809693738,-3.3845148170374513,0.9496752223812208,0.0005046145302097,0.15,0.1
161.0,4.709334624684253,-48.67894514365802,-3.396057192233356,0.949933406364659,0.0005280835219787,0.15,0.1
161.5,4.250288723742095,-48.556713995481815,-3.4075960625546777,0.9502033059031996,0.0005514750673216,0.15,0.1
162.0,3.792550716882477,-48.42915805643157,-3.4191312758703725,0.9504848814319806,0.0005747858103583,0.15,0.1
162.5,3.3361762924532776,-48.29629131445343,-3.4306626809858733,0.950778091713558,0.000598012416752,0.15,0.1
163.0,2.88122098927011,-48.158128339882914,-3.442190127679375,0.9510828938487328,0.0006211515742171,0.15,0.1
163.5,2.4277401905260145,-48.01468428384716,-3.4537134667375553,0.951399243287775,0.0006441999937177,0.15,0.1
164.0,1.9757891177180171,-47.86597487660338,-3.46523254999068,0.9517270938424504,0.0006671544099201,0.15,0.1
164.5,1.5254228245913204,-47.71201642581385,-3.4767472303471307,0.9520663976976952,0.0006900115819957,0.15,0.1
165.0,1.0766961911024016,-47.552825814757696,-3.4882573618274098,0.9524171054244462,0.0007127682948342,0.15,0.1
165.5,0.6296639174003555,-47.38842050047929,-3.499762799597431,0.9527791659925294,0.0007354213590439,0.15,0.1
166.0,0.1843805178287496,-47.21881851187405,-3.5112634000012717,0.9531525267834902,0.0007579676123181,0.15,0.1
166.5,-0.2590996850525364,-47.04403844771128,-3.5227590205932473,0.9535371336048476,0.0007804039201434,0.15,0.1
167.0,-0.7007225664246484,-46.86409947459458,-3.5342495201693023,0.9539329307036336,0.0008027271758671,0.15,0.1
167.5,-1.140434205144803,-46.679021324860095,-3.545734758797771,0.9543398607807148,0.0008249343019893,0.15,0.1
168.0,-1.5781808896596097,-46.48882429441257,-3.5572145978494154,0.954757865005623,0.0008470222507571,0.15,0.1
168.5,-2.0139091238949653,-46.29352924049974,-3.5686889000268383,0.955186883031472,0.000868988004641,0.15,0.1
169.0,-2.4475656331226787,-46.09315757942503,-3.580157529393174,0.955626853010264,0.0008908285770207,0.15,0.1
169.5,-2.8790973698024622,-45.887731284199056,-3.5916203513999387,0.9560777116084926,0.00091254101282,0.15,0.1
170.0,-3.3084515193993624,-45.67727288213004,-3.6030772329143166,0.956539394023084,0.0009341223892586,0.15,0.1
170.5,-3.7355755061752873,-45.46180545235344,-3.6145280422457016,0.9570118339977512,0.000955569816183,0.15,0.1
171.0,-4.160416998954805,-45.24135262330097,-3.625972649171343,0.9574949638392672,0.0009768804365516,0.15,0.1
171.5,-4.582923916863464,-45.01593857010967,-3.6374109249614315,0.9579887144343028,0.0009980514276439,0.15,0.1
172.0,-5.003044435039346,-44.785588011970646,-3.648842742403276,0.9584930152669112,0.0010190800008662,0.15,0.1
172.5,-5.420726990316254,-44.55032620941838,-3.660267975824815,0.9590077944351691,0.0010399634023532,0.15,0.1
173.0,-5.835920286877876,-44.31017896156074,-3.67168650111732,0.9595329786692643,0.001060698914017,0.15,0.1
173.5,-6.248573301883411,-44.06517260324961,-3.6830981957573017,0.9600684933491862,0.0010812838533316,0.15,0.1
174.0,-6.658635291062375,-43.81533400219318,-3.694502938827696,0.960614262522596,0.0011017155741861,0.15,0.1
174.5,-7.0660557942795705,-43.56069055600948,-3.7059006110382344,0.9611702089233723,0.0011219914673142,0.15,0.1
175.0,-7.470784641068434,-43.30127018922194,-3.717291094744968,0.9617362539899104,0.0011421089604878,0.15,0.1
175.5,-7.872771956132919,-43.03710135019718,-3.728674273969107,0.9623123178838602,0.00116206551925,0.15,0.1
176.0,-8.271968164816741,-42.76821300802535,-3.740050034415044,0.9628983195091604,0.0011818586470008,0.15,0.1
176.5,-8.66832399854005,-42.4946346493432,-3.7514182634875284,0.963494176530861,0.0012014858852362,0.15,0.1
177.0,-9.061790500201925,-42.21639627510075,-3.7627788503081314,0.9640998053943964,0.001220944814585,0.15,0.1
177.5,-9.45231902954933,-41.93352839727121,-3.7741316857307927,0.964715121345446,0.0012402330544644,0.15,0.1
178.0,-9.839861268511118,-41.64606203550497,-3.7854766623567633,0.965340038448861,0.0012593482633933,0.15,0.1
178.5,-10.224369226496322,-41.354028713728106,-3.7968136745485968,0.9659744696088394,0.0012782881398296,0.15,0.1
179.0,-10.6057952456573,-41.05746045668521,-3.8081426184434273,0.9666183265886906,0.0012970504218402,0.15,0.1
179.5,-10.984092006115551,-40.756389786427725,-3.819463391965435,0.9672715200306796,0.0013156328876725,0.15,0.1
180.0,-11.359212531151194,-40.450849718747385,-3.8307758948375756,0.9679339594763632,0.0013340333560005,0.15,0.1
180.5,-11.73111019235423,-40.14087375955575,-3.8420800285925156,0.9686055533866802,0.0013522496859926,0.15,0.1
181.0,-12.099738714738102,-39.82649590120983,-3.8533756965826997,0.969286209162356,0.0013702797775401,0.15,0.1
181.5,-12.465052181814098,-39.50775061878452,-3.8646628039897917,0.9699758331642204,0.0013881215715688,0.15,0.1
182.0,-12.827005040626696,-39.184672866292,-3.875941257833309,0.9706743307339248,0.0014057730500782,0.15,0.1
182.5,-13.185552106748972,-38.85729807284854,-3.8872109669784747,0.9713816062142986,0.0014232322362347,0.15,0.1
183.0,-13.540648569237486,-38.52566213878947,-3.89847184214329,0.9720975629701596,0.001440497194669,0.15,0.1
183.5,-13.892249995546448,-38.189801431732114,-3.9097237959049544,0.9728221034089676,0.0014575660315027,0.15,0.1
184.0,-14.240312336400075,-37.84975278258784,-3.920966742705434,0.9735551290016622,0.001474436894337,0.15,0.1
184.5,-14.584791930623336,-37.50555348152298,-3.932200598856441,0.9742965403033048,0.0014911079724561,0.15,0.1
185.0,-14.925645509929538,-37.15724127386974,-3.94342528254359,0.9750462369741184,0.0015075774969852,0.15,0.1
185.5,-15.262830203665589,-36.80485435598673,-3.9546407138298214,0.97580411780029,0.001523843740635,0.15,0.1
186.0,-15.596303543512882,-36.4484313710706,-3.9658468146582457,0.9765700807147534,0.0015399050179913,0.15,0.1
186.5,-15.926023468144706,-36.08801140491812,-3.977043508854157,0.9773440228182814,0.0015557596853827,0.15,0.1
187.0,-16.251948327838562,-35.72363398164018,-3.9882307221265103,0.9781258404001362,0.0015714061409806,0.15,0.1
187.5,-16.574036889043565,-35.355339059327385,-3.9994083820685247,0.978915428959262,0.0015868428247727,0.15,0.1
188.0,-16.89224833890228,-34.98316702566827,-4.010576418157823,0.9797126832249088,0.0016020682183667,0.15,0.1
188.5,-17.20654228972612,-34.60715869352035,-4.021734761755832,0.9805174971776288,0.0016170808451339,0.15,0.1
189.0,-17.516878783424506,-34.22735529643443,-4.032883346106495,0.9813297640700428,0.0016318792701264,0.15,0.1
189.5,-17.823218295886537,-33.84379848413306,-4.044022106334482,0.9821493764477552,0.0016464620998564,0.15,0.1
190.0,-18.125521741315463,-33.45653031794291,-4.05515097944262,0.9829762261698992,0.0016608279822901,0.15,0.1
190.5,-18.42375047651462,-33.06559326618262,-4.066269904308863,0.9838102044300452,0.0016749756069111,0.15,0.1
191.0,-18.717866305125384,-32.67103019950528,-4.077378821682581,0.9846512017768104,0.0016889037043593,0.15,0.1
191.5,-19.00783148181556,-32.27288438619756,-4.088477674180287,0.9854991081344048,0.0017026110463245,0.15,0.1
192.0,-19.29360871641885,-31.87119948743448,-4.099566406280804,0.9863538128231348,0.0017160964453728,0.15,0.1
192.5,-19.57516117802385,-31.46601955249185,-4.110644964319867,0.9872152045797776,0.0017293587552873,0.15,0.1
193.0,-19.852452499013197,-31.057389013915525,-4.121713296484208,0.9880831715784222,0.0017423968703285,0.15,0.1
193.5,-20.12544677905164,-30.64535268264882,-4.132771352805028,0.988957601450106,0.0017552097249701,0.15,0.1
194.0,-20.394108589022824,-30.229955743118765,-4.1438190851510255,0.9898383813033924,0.0017677962943254,0.15,0.1
194.5,-20.658402974914647,-29.8112437482808,-4.15485644722091,0.9907253977444316,0.0017801555933756,0.15,0.1
195.0,-20.91829546165221,-29.38926261462366,-4.165883394535422,0.991618536896768,0.0017922866770181,0.15,0.1
195.5,-21.17375205687847,-28.964058617133936,-4.1768998844288525,0.9925176844214496,0.0018041886400549,0.15,0.1
196.0,-21.424739254681853,-28.535678384221608,-4.187905876040069,0.9934227255368228,0.0018158606165569,0.15,0.1
196.5,-21.67122403927065,-28.10416889260654,-4.198901330303146,0.9943335450380064,0.0018273017795875,0.15,0.1
197.0,-21.91317388859345,-27.669577462167204,-4.209886209937567,0.9952500273164104,0.0018385113414044,0.15,0.1
197.5,-22.1505567779056,-27.23195175075135,-4.2208604794379765,0.996172056379411,0.001849488552954,0.15,0.1
198.0,-22.383341183281065,-26.79133974894981,-4.231824105063433,0.9970995158693644,0.0018602327035769,0.15,0.1
198.5,-22.6114960850694,-26.347789774833885,-4.2427770548264,0.998032289082988,0.0018707431207798,0.15,0.1
199.0,-22.834990971297447,-25.90135046865651,-4.253719298481312,0.9989702589901444,0.0018810191698797,0.15,0.1
199.5,-23.05379584101519,-25.452070787518597,-4.264650807512709,0.9999133082528676,0.0018910602537469,0.15,0.1
200.0,-23.26788120758588,-24.999999999999982,-4.275571555123097,1.000861319243891,0.0019008658125719,0.15,0.1
200.5,-23.477218101919306,-24.54518768075705,-4.286481516220356,1.0018141740654396,0.001910435323738,0.9,0.1
201.0,-23.681778075648936,-24.08768370508576,-4.297380667404935,1.0027717545676291,0.0019197683010885,0.9,0.1
201.5,-23.881533204251262,-23.62753824345273,-4.308268986956698,1.003733942366528,0.0019288642948402,0.9,0.1
202.0,-24.0764560901083,-23.164801755993103,-4.319146454821346,1.0047006188624696,0.0019377228912422,0.9,0.1
202.5,-24.266519865511867,-22.699524986977345,-4.33001305259671,1.0056716652577704,0.0019463437122968,0.9,0.1
203.0,-24.45169819561003,-22.23175895924637,-4.3408687635186824,1.0066469625747665,0.0019547264154178,0.9,0.1
203.5,-24.631965281294985,-21.76155496861636,-4.3517135724469185,1.0076263916731882,0.0019628706930749,0.9,0.1
204.0,-24.80729586203218,-21.288964578253648,-4.362547465850192,1.0086098332678417,0.0019707762724177,0.9,0.1
204.5,-24.977665218630545,-20.814039613020064,-4.373370431791623,1.009597167945606,0.0019784429148761,0.9,0.1
205.0,-25.143049175953056,-20.336832153790045,-4.384182459913624,1.0105882761827176,0.0019858704158848,0.9,0.1
205.5,-25.303424105568,-19.85739453173901,-4.394983541422617,1.0115830383614908,0.0019930586045349,0.9,0.1
206.0,-25.45876692833988,-19.37577932260516,-4.405773669073637,1.0125813347872523,0.0020000073434243,0.9,0.1
206.5,-25.609055116960494,-18.89203934092336,-4.416552837154534,1.013583045704915,0.0020067165278843,0.9,0.1
207.0,-25.75426669841923,-18.40622763423393,-4.427321041470213,1.0145880513151369,0.0020131860857852,0.9,0.1
207.5,-25.89438025641266,-17.918397477265035,-4.438078279326651,1.0155962317907004,0.0020194159771826,0.9,0.1
208.0,-26.029374933693063,-17.42860236609077,-4.448824549514652,1.0166074672923195,0.0020254061940412,0.9,0.1
208.5,-26.15923043435568,-16.936896012264572,-4.459559852293589,1.0176216379847416,0.0020311567598116,0.9,0.1
209.0,-26.28392702606437,-16.443332336929153,-4.47028418937489,1.0186386240521312,0.0020366677290033,0.9,0.1
209.5,-26.403445542215504,-15.947965464903518,-4.480997563905499,1.019658305713745,0.0020419391868604,0.9,0.1
210.0,-26.51776738403981,-15.45084971874738,-4.491699980451194,1.0206805632389917,0.0020469712487358,0.9,0.1
210.5,-26.62687452264189,-14.952039612804333,-4.502391444979764,1.0217052769624808,0.0020517640600814,0.9,0.7
211.0,-26.73074950097733,-14.451589847223566,-4.513071964844149,1.0227323272990732,0.0020563177961141,0.9,0.7
211.5,-26.82937543576702,-13.94955530196148,-4.523741548765424,1.023761594758595,0.0020606326610281,0.9,0.7
212.0,-26.922736019348683,-13.44599103076329,-4.534400206815783,1.0247929599601011,0.0020647088877661,0.9,0.7
212.5,-27.010815521465094,-12.940952255126076,-4.54504795040145,1.025826303646361,0.0020685467379182,0.9,0.7
213.0,-27.093598790989155,-12.434494358242766,-4.555684792245509,1.0268615066980196,0.0020721465007766,0.9,0.7
213.5,-27.17107125758532,-11.926672878929018,-4.5663107463706725,1.0278984501471378,0.0020755084935513,0.9,0.7
214.0,-27.243218933307435,-11.417543505532793,-4.576925828082048,1.0289370151915709,0.0020786330609463,0.9,0.7
214.5,-27.310028414132702,-10.90716206982712,-4.587530053949894,1.029977083208084,0.0020815205741429,0.9,0.7
215.0,-27.37148688143152,-10.395584540887992,-4.598123441792327,1.0310185357657138,0.002084171431002,0.9,0.7
215.5,-27.42758210337324,-9.88286701895632,-4.608706010658023,1.0320612546390862,0.0020865860554755,0.9,0.7
216.0,-27.47830243626749,-9.369065729286232,-4.619277780808918,1.0331051218211893,0.0020887648972862,0.9,0.7
216.5,-27.523636825841063,-8.854237015979155,-4.629838773702925,1.0341500195363724,0.0020907084317449,0.9,0.7
217.0,-27.56357480845012,-8.338437335805136,-4.6403890119766835,1.0351958302529345,0.0020924171589429,0.9,0.7
217.5,-27.59810651222766,-7.821723252011553,-4.650928519428241,1.0362424366953151,0.0020938916035591,0.9,0.7
218.0,-27.627222658166097,-7.304151428120623,-4.661457320999911,1.0372897218564934,0.0020951323147426,0.9,0.7
218.5,-27.65091456113477,-6.78577862171525,-4.671975442761046,1.038337569010058,0.0020961398651646,0.9,0.7
219.0,-27.66917413083241,-6.266661678215186,-4.682482911890939,1.039385861721658,0.0020969148512706,0.9,0.7
219.5,-27.68199387267424,-5.746857524643337,-4.69297975666166,1.0404344838613286,0.0020974578928658,0.9,0.7
220.0,-27.689366888614,-5.226423163382668,-4.703466006421051,1.041483319614524,0.0020977696320796,0.9,0.7
220.5,-27.69128687790023,-4.705415665925743,-4.713941691575791,1.0425322534934085,0.0020978507336277,0.9,0.7
221.0,-27.68774813776736,-4.18389216661579,-4.724406843574453,1.0435811703481517,0.0020977018842232,0.9,0.7
221.5,-27.678745564060968,-3.661909856381587,-4.73486149489076,1.0446299553776317,0.0020973237922565,0.9,0.7
222.0,-27.664274651797555,-3.13952597646566,-4.745305679006716,1.0456784941404085,0.00209671718767,0.9,0.7
222.5,-27.644331495658577,-2.6167978121472157,-4.755739430395991,1.0467266725653015,0.0020958828211503,0.9,0.7
223.0,-27.61891279041872,-2.0937826864599933,-4.766162784507423,1.0477743769615586,0.0020948214639961,0.9,0.7
223.5,-27.588015831308283,-1.570537953906459,-4.776575777748462,1.0488214940292977,0.0020935339078191,0.9,0.7
224.0,-27.551638514309897,-1.0471209941678363,-4.786978447468845,1.0498679108693778,0.0020920209639738,0.9,0.7
224.5,-27.509779336389133,-0.5235892058122663,-4.7973708319443435,1.0509135149932716,0.0020902834638254,0.9,0.7
225.0,-27.462437395659432,-9.184850993605147e-15,-4.807752970360523,1.0519581943332033,0.0020883222577519,0.9,0.7
225.5,-27.409612391480945,0.5235892058122923,-4.818124902796821,1.0530018372510237,0.0020861382147665,0.9,0.7
226.0,-27.351304624493533,1.047120994167818,-4.828486670210595,1.0540443325479698,0.0020837322227904,0.9,0.7
226.5,-27.287514996583745,1.5705379539063968,-4.838838314421283,1.055085569473814,0.0020811051877449,0.9,0.7
227.0,-27.218245010785992,2.093782686459975,-4.849179878094743,1.0561254377357148,0.0020782580335014,0.9,0.7
227.5,-27.143496771117675,2.616797812147197,-4.85951140472776,1.0571638275073154,0.0020751917017238,0.9,0.7
228.0,-27.063272982348472,3.1395259764656425,-4.8698329386326,1.0582006294374386,0.0020719071511052,0.9,0.7
228.5,-26.97757694970371,3.6619098563815697,-4.880144524921766,1.0592357346584207,0.0020684053572757,0.9,0.7
229.0,-26.88641257850193,4.183892166615727,-4.890446209492836,1.0602690347947143,0.0020646873125169,0.9,0.7
229.5,-26.78978437372661,4.705415665925725,-4.900738039013491,1.0613004219709377,0.0020607540252428,0.9,0.7
230.0,-26.68769743953219,5.226423163382695,-4.911020060906721,1.0623297888199572,0.0020566065203182,0.9,0.7
230.5,-26.58015747868426,5.7468575246433184,-4.921292323336055,1.063357028491256,0.0020522458380716,0.9,0.7
231.0,-26.467170791934237,6.266661678215211,-4.931554875191047,1.0643820346580288,0.0020476730339487,0.9,0.7
231.5,-26.34874427732844,6.7857786217151865,-4.9418077660728965,1.0654047015252046,0.0020428891788601,0.9,0.7
232.0,-26.22488542945159,7.30415142812056,-4.952051046280234,1.066424923836889,0.0020378953582966,0.9,0.7
232.5,-26.09560233860496,7.821723252011534,-4.962284766794974,1.0674425968835013,0.0020326926722911,0.9,0.7
233.0,-25.960903689919235,8.338437335805116,-4.972508979268451,1.06845761650918,0.0020272822353355,0.9,0.7
233.5,-25.820798762402006,8.854237015979136,-4.982723736007671,1.0694698791188368,0.0020216651756881,0.9,0.7
234.0,-25.67529742792025,9.369065729286213,-4.992929089961625,1.0704792816848685,0.0020158426350846,0.9,0.7
234.5,-25.52441015011782,9.882867018956302,-5.003125094707953,1.0714857217539215,0.0020098157688814,0.9,0.7
235.0,-25.36814798326792,10.395584540887972,-5.013311804439631,1.0724890974537498,0.0020035857455609,0.9,0.7
235.5,-25.20652257106092,10.907162069827145,-5.023489273951861,1.0734893074994825,0.001997153746428,0.9,0.7
236.0,-25.039546145327467,11.417543505532771,-5.033657558629088,1.0744862512001778,0.001990520965347,0.9,0.7
236.5,-24.86723152469717,11.92667287892904,-5.043816714432323,1.0754798284648297,0.0019836886084987,0.9,0.7
237.0,-24.689592113192845,12.434494358242706,-5.053966797886511,1.0764699398086766,0.0019766578940811,0.9,0.7
237.5,-24.50664189876059,12.94095225512606,-5.064107866068004,1.077456486358911,0.0019694300521218,0.9,0.7
238.0,-24.31839545173601,13.445991030763278,-5.074239976592416,1.0784393698607984,0.0019620063244794,0.9,0.7
238.5,-24.12486792324616,13.949555301961464,-5.084363187602464,1.07941849268339,0.0019543879640868,0.9,0.7
239.0,-23.926075043548288,14.45158984722355,-5.0944775577560355,1.0803937578248852,0.0019465762349439,0.9,0.7
239.5,-23.72203312030467,14.952039612804317,-5.1045831462144555,1.081365068918334,0.0019385724119298,0.9,0.7
240.0,-23.512759036794417,15.450849718747364,-5.114680012630924,1.082332330236815,0.001930377780591,0.15,0.7
240.5,-23.29827025006193,15.947965464903502,-5.124768217139064,1.083295446698925,0.0019219936368499,0.15,0.7
241.0,-23.078584789002598,16.443332336929178,-5.134847820341663,1.084254323873665,0.0019134212868088,0.15,0.7
241.5,-22.853721252385736,16.936896012264555,-5.144918883299635,1.085208867985734,0.0019046620465053,0.15,0.7
242.0,-22.62369880681495,17.428602366090757,-5.154981467521157,1.0861589859201704,0.0018957172415887,0.15,0.7
242.5,-22.38853718462637,17.918397477264982,-5.165035634950831,1.087104585227323,0.0018865882072101,0.15,0.7
243.0,-22.148256681724742,18.406227634233915,-5.175081447959192,1.0880455741273805,0.0018772762878676,0.15,0.7
